Data Year,County,Dashboard Fuel Type Group,Fuel Type,Manufacturer,Model,Number of Vehicles
2012,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,86
2012,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,6
2012,Marin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,76
2012,Mariposa,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1
2012,Mariposa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1
2012,Mendocino,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,3
2012,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,8
2012,Mendocino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,7
2012,Merced,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,5
2012,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,5
2012,Merced,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,6
2012,Monterey,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,1
2012,Monterey,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2012,Monterey,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2012,Monterey,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,14
2012,Monterey,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,3
2012,Monterey,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1
2012,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,38
2012,Monterey,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,17
2012,Napa,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,2
2012,Napa,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,1
2012,Napa,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,21
2012,Napa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,5
2012,Napa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,2
2012,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,28
2012,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2012,Napa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,21
2012,Nevada,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2012,Nevada,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,5
2012,Nevada,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,1
2012,Nevada,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,8
2012,Nevada,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,4
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,58
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,1
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,10
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,2
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,12
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,437
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,17
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,49
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,4
2012,Orange,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,2
2012,Orange,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,FCX Clarity,8
2012,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,635
2012,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,70
2012,Orange,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,869
2012,Out Of State,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,1
2012,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,2
2012,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2012,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,100
2012,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,2
2012,Out Of State,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,6
2012,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,152
2012,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,8
2012,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,30
2012,Placer,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,2
2012,Placer,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,2
2012,Placer,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,39
2012,Placer,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,4
2012,Placer,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2012,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,46
2012,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2012,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,23
2012,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1
2012,Riverside,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,5
2012,Riverside,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2012,Riverside,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,90
2012,Riverside,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,3
2012,Riverside,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1
2012,Riverside,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2012,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,204
2012,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,7
2012,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,133
2012,Sacramento,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,5
2012,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,3
2012,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,2
2012,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,109
2012,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,5
2012,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1
2012,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,103
2012,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,62
2012,San Benito,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,4
2012,San Benito,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,1
2012,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,5
2012,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,4
2012,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,3
2012,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2012,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2012,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,76
2012,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,1
2012,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,157
2012,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,3
2012,San Bernardino,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,102
2012,San Diego,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,40
2012,San Diego,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,15
2012,San Diego,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,4
2012,San Diego,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,6
2012,San Diego,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,820
2012,San Diego,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,387
2012,San Diego,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,40
2012,San Diego,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,5
2012,San Diego,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2012,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,432
2012,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,22
2012,San Diego,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,195
2012,San Francisco,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,77
2012,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2012,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,6
2012,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,1
2012,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,9
2012,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,141
2012,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2012,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,42
2012,San Francisco,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,6
2012,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,133
2012,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,10
2012,San Francisco,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,80
2012,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2012,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,28
2012,San Joaquin,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,2
2012,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,30
2012,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2012,San Joaquin,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,13
2012,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,1
2012,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,4
2012,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,37
2012,San Luis Obispo,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,4
2012,San Luis Obispo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,23
2012,San Luis Obispo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,13
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,29
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,4
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,6
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,1
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,3
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,343
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,13
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,55
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,16
2012,San Mateo,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,2
2012,San Mateo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,198
2012,San Mateo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,23
2012,San Mateo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,123
2012,Santa Barbara,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,2
2012,Santa Barbara,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2012,Santa Barbara,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,3
2012,Santa Barbara,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2012,Santa Barbara,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,60
2012,Santa Barbara,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,8
2012,Santa Barbara,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2012,Santa Barbara,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,67
2012,Santa Barbara,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,4
2012,Santa Barbara,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,23
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,43
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,7
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,5
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,27
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,26
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1035
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,121
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,25
2012,Santa Clara,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2012,Santa Clara,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,660
2012,Santa Clara,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,26
2012,Santa Clara,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,534
2012,Santa Cruz,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,4
2012,Santa Cruz,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2012,Santa Cruz,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,64
2012,Santa Cruz,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,10
2012,Santa Cruz,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1
2012,Santa Cruz,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,32
2012,Santa Cruz,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,42
2012,Shasta,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,13
2012,Shasta,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,4
2012,Shasta,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,2
2012,Siskiyou,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1
2012,Siskiyou,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1
2012,Siskiyou,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2012,Solano,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,2
2012,Solano,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2012,Solano,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,23
2012,Solano,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,46
2012,Solano,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2012,Solano,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,34
2012,Sonoma,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,2
2012,Sonoma,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,3
2012,Sonoma,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,2
2012,Sonoma,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,1
2012,Sonoma,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,94
2012,Sonoma,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,4
2012,Sonoma,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,80
2012,Sonoma,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,2
2012,Sonoma,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,50
2012,Stanislaus,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2012,Stanislaus,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,11
2012,Stanislaus,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,2
2012,Stanislaus,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,20
2012,Stanislaus,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,6
2012,Sutter,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1
2012,Sutter,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1
2012,Sutter,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,2
2012,Tehama,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,2
2012,Tehama,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1
2012,Tehama,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1
2012,Trinity,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,2
2012,Trinity,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1
2012,Trinity,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1
2012,Tulare,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,1
2012,Tulare,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,13
2012,Tulare,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,9
2012,Tulare,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,8
2012,Tuolumne,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,2
2012,Tuolumne,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,4
2012,Tuolumne,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1
2012,Ventura,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,26
2012,Ventura,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,9
2012,Ventura,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2012,Ventura,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,1
2012,Ventura,Battery Electric (BEV),Battery Electric (BEV),MINI,Mini E,7
2012,Ventura,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,121
2012,Ventura,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,9
2012,Ventura,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,4
2012,Ventura,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,249
2012,Ventura,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,4
2012,Ventura,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,60
2012,Yolo,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,5
2012,Yolo,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,1
2012,Yolo,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,2
2012,Yolo,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,35
2012,Yolo,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2012,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,26
2012,Yolo,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,17
2012,Yuba,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2012,Yuba,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,3
2012,Yuba,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,2
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),BMW,ActiveE,19
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,15
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,9
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,3
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,77
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,24
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,18
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1331
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,13
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,27
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,364
2013,Alameda,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,68
2013,Alameda,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,819
2013,Alameda,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,6
2013,Alameda,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,62
2013,Alameda,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,102
2013,Alameda,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,18
2013,Alameda,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,646
2013,Alpine,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2013,Alpine,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1
2013,Amador,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,1
2013,Amador,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,3
2013,Amador,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2013,Amador,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,3
2013,Amador,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1
2013,Butte,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,24
2013,Butte,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2013,Butte,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,5
2013,Butte,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2013,Butte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,17
